Date;brand;packagetype;prijstype;KanaalType;Actie_Type;clusters;inflow;month;active
2021-10-31;NB;WEEKEND;BASE;korting;klantendienst;middel;6;10;0.0
2021-10-31;NB;WEEKEND;BASE;korting;project;klein;6;10;0.0
2021-10-31;NB;WEEKEND;BASE;vitrine;project;groot;42;10;0.0
2021-10-31;NB;WEEKEND;BASE;vitrine;project;klein;8;10;0.0
2021-10-31;NB;WEEKEND;BASE;vitrine;project;middel;17;10;0.0
2021-10-31;NB;WEEKEND;PROMO;geschenk;geschenkactie;groot;19;10;0.0
2021-10-31;NB;WEEKEND;PROMO;geschenk;geschenkactie;klein;6;10;0.0
2021-10-31;NB;WEEKEND;PROMO;geschenk;geschenkactie;middel;10;10;0.0
2021-10-31;NB;WEEKEND;PROMO;korting;klantendienst;klein;6;10;0.0
2021-10-31;NB;WEEKEND;PROMO;korting;project;groot;147;10;0.0
2021-10-31;NB;WEEKEND;PROMO;korting;project;klein;10;10;0.0
2021-10-31;NB;WEEKEND;PROMO;korting;project;middel;26;10;0.0
2021-10-31;NB;WEEKEND;PROMO;korting;winback;groot;21;10;0.0
2021-10-31;NB;WEEKEND;PROMO;korting;winback;klein;7;10;0.0
2021-10-31;NB;WEEKEND;PROMO;korting;winback;middel;11;10;0.0
2021-10-31;NB;WEEKEND;PROMO;vitrine;project;groot;26;10;0.0
2021-10-31;NB;WEEKEND;PROMO;vitrine;project;klein;7;10;0.0
2021-10-31;NB;WEEKEND;PROMO;vitrine;project;middel;12;10;0.0
2021-10-31;NB;ZADI;BASE;geschenk;geschenkactie;klein;12;10;0.0
2021-10-31;NB;ZADI;BASE;korting;klantendienst;groot;38;10;0.0
2021-10-31;NB;ZADI;BASE;korting;klantendienst;klein;8;10;0.0
2021-10-31;NB;ZADI;BASE;korting;klantendienst;middel;25;10;1.0
2021-10-31;NB;ZADI;BASE;korting;project;middel;6;10;0.0
2021-10-31;NB;ZADI;BASE;tolpoort;tolpoort;groot;8;10;0.0
2021-10-31;NB;ZADI;BASE;tolpoort;tolpoort;klein;6;10;0.0
2021-10-31;NB;ZADI;BASE;tolpoort;tolpoort;middel;7;10;0.0
2021-10-31;NB;ZADI;BASE;vitrine;project;groot;30;10;1.0
2021-10-31;NB;ZADI;BASE;vitrine;project;klein;7;10;0.0
2021-10-31;NB;ZADI;BASE;vitrine;project;middel;15;10;0.0
2021-10-31;NB;ZADI;PROMO;geschenk;geschenkactie;groot;39;10;0.0
2021-10-31;NB;ZADI;PROMO;geschenk;geschenkactie;klein;8;10;0.0
2021-10-31;NB;ZADI;PROMO;geschenk;geschenkactie;middel;18;10;0.0
2021-10-31;NB;ZADI;PROMO;gratis maanden;Gratis maanden;groot;26;10;0.0
2021-10-31;NB;ZADI;PROMO;gratis maanden;Gratis maanden;klein;7;10;0.0
2021-10-31;NB;ZADI;PROMO;gratis maanden;Gratis maanden;middel;10;10;0.0
2021-10-31;NB;ZADI;PROMO;gratis maanden;mailing;klein;18;10;0.0
2021-10-31;NB;ZADI;PROMO;koppelverkoop;koppelverkoop;groot;390;10;0.0
2021-10-31;NB;ZADI;PROMO;koppelverkoop;koppelverkoop;klein;24;10;1.0
2021-10-31;NB;ZADI;PROMO;koppelverkoop;koppelverkoop;middel;130;10;0.0
2021-10-31;NB;ZADI;PROMO;koppelverkoop;open comm;groot;121;10;0.0
2021-10-31;NB;ZADI;PROMO;koppelverkoop;open comm;klein;29;10;0.0
2021-10-31;NB;ZADI;PROMO;koppelverkoop;open comm;middel;63;10;0.0
2021-10-31;NB;ZADI;PROMO;koppelverkoop;project;groot;36;10;0.0
2021-10-31;NB;ZADI;PROMO;koppelverkoop;project;klein;6;10;0.0
2021-10-31;NB;ZADI;PROMO;koppelverkoop;project;middel;9;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;content;groot;225;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;content;klein;69;10;1.0
2021-10-31;NB;ZADI;PROMO;korting;content;middel;148;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;dm;groot;104;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;dm;klein;24;10;1.0
2021-10-31;NB;ZADI;PROMO;korting;dm;middel;55;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;klantendienst;groot;45;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;klantendienst;klein;9;10;1.0
2021-10-31;NB;ZADI;PROMO;korting;klantendienst;middel;23;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;mailing;groot;48;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;mailing;klein;12;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;mailing;middel;27;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;open comm;groot;133;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;open comm;klein;9;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;open comm;middel;56;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;overig;groot;867;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;overig;klein;12;10;1.0
2021-10-31;NB;ZADI;PROMO;korting;overig;middel;121;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;project;groot;143;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;project;klein;18;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;project;middel;65;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;tolpoort;groot;12;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;tolpoort;klein;6;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;tolpoort;middel;10;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;winback;groot;44;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;winback;klein;10;10;0.0
2021-10-31;NB;ZADI;PROMO;korting;winback;middel;23;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;mailing;groot;82;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;mailing;klein;7;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;mailing;middel;59;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;open comm;groot;198;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;open comm;klein;15;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;open comm;middel;65;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;overig;groot;316;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;overig;klein;34;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;overig;middel;196;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;project;groot;128;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;project;klein;15;10;0.0
2021-10-31;NB;ZADI;PROMO;overig;project;middel;61;10;0.0
2021-10-31;NB;ZADI;PROMO;stunt;1week1euro;groot;1955;10;0.0
2021-10-31;NB;ZADI;PROMO;stunt;1week1euro;klein;17;10;0.0
2021-10-31;NB;ZADI;PROMO;stunt;1week1euro;middel;108;10;0.0
2021-10-31;NB;ZADI;PROMO;tolpoort;overig;groot;27;10;0.0
2021-10-31;NB;ZADI;PROMO;tolpoort;overig;klein;8;10;0.0
2021-10-31;NB;ZADI;PROMO;tolpoort;overig;middel;16;10;0.0
2021-10-31;NB;ZADI;PROMO;tolpoort;project;groot;232;10;0.0
2021-10-31;NB;ZADI;PROMO;tolpoort;project;klein;30;10;0.0
2021-10-31;NB;ZADI;PROMO;tolpoort;project;middel;71;10;0.0
2021-10-31;NB;ZADI;PROMO;tolpoort;tolpoort;groot;235;10;0.0
2021-10-31;NB;ZADI;PROMO;tolpoort;tolpoort;klein;16;10;0.0
2021-10-31;NB;ZADI;PROMO;tolpoort;tolpoort;middel;140;10;1.0
2021-10-31;NB;ZADI;PROMO;vitrine;geschenkactie;groot;39;10;0.0
2021-10-31;NB;ZADI;PROMO;vitrine;geschenkactie;klein;7;10;0.0
2021-10-31;NB;ZADI;PROMO;vitrine;geschenkactie;middel;12;10;0.0
2021-10-31;NB;ZADI;PROMO;vitrine;project;groot;112;10;0.0
2021-10-31;NB;ZADI;PROMO;vitrine;project;klein;13;10;0.0
2021-10-31;NB;ZADI;PROMO;vitrine;project;middel;46;10;1.0
2021-10-31;NB;ZADI;STUDENTS;korting;student;groot;24;10;0.0
2021-10-31;NB;ZADI;STUDENTS;korting;student;klein;6;10;0.0
2021-10-31;NB;ZADI;STUDENTS;korting;student;middel;12;10;0.0
2021-10-31;NB;ZADI;STUDENTS;overig;student;groot;22;10;1.0
2021-10-31;NB;ZADI;STUDENTS;overig;student;klein;13;10;0.0
2021-10-31;NB;ZADI;STUDENTS;overig;student;middel;19;10;0.0
2021-10-31;NB;ZADI;STUNT;stunt;1week1euro;groot;2164;10;0.0
2021-10-31;NB;ZADI;STUNT;stunt;1week1euro;klein;46;10;0.0
2021-10-31;NB;ZADI;STUNT;stunt;1week1euro;middel;646;10;0.0
2021-10-31;NB;ZADI;STUNT;stunt;overig;groot;1782;10;0.0
2021-10-31;NB;ZADI;STUNT;stunt;overig;klein;14;10;0.0
2021-10-31;NB;ZADI;STUNT;stunt;overig;middel;1234;10;0.0
2021-10-31;NB;ZADI;STUNT;tolpoort;project;groot;63;10;0.0
2021-10-31;NB;ZADI;STUNT;tolpoort;project;klein;36;10;0.0
2021-10-31;NB;ZADI;STUNT;tolpoort;project;middel;51;10;0.0
2021-10-31;NB;ZADI;STUNT;tolpoort;tolpoort;groot;267;10;0.0
2021-10-31;NB;ZADI;STUNT;tolpoort;tolpoort;klein;76;10;0.0
2021-10-31;NB;ZADI;STUNT;tolpoort;tolpoort;middel;185;10;0.0
2021-10-31;NB;ZADI;STUNT;vitrine;project;groot;21;10;0.0
2021-10-31;NB;ZADI;STUNT;vitrine;project;klein;8;10;0.0
2021-10-31;NB;ZADI;STUNT;vitrine;project;middel;13;10;0.0
2021-11-30;DS;DIGI;BASE;korting;klantendienst;groot;46;11;0.0
2021-11-30;DS;DIGI;BASE;korting;klantendienst;klein;8;11;0.0
2021-11-30;DS;DIGI;BASE;korting;klantendienst;middel;30;11;1.0
2021-11-30;DS;DIGI;BASE;korting;project;groot;9;11;0.0
2021-11-30;DS;DIGI;BASE;korting;project;klein;6;11;0.0
2021-11-30;DS;DIGI;BASE;korting;project;middel;8;11;0.0
2021-11-30;DS;DIGI;BASE;vitrine;overig;groot;44;11;0.0
2021-11-30;DS;DIGI;BASE;vitrine;overig;klein;15;11;0.0
2021-11-30;DS;DIGI;BASE;vitrine;overig;middel;35;11;0.0
2021-11-30;DS;DIGI;BASE;vitrine;project;groot;45;11;0.0
2021-11-30;DS;DIGI;BASE;vitrine;project;klein;19;11;1.0
2021-11-30;DS;DIGI;BASE;vitrine;project;middel;31;11;0.0
2021-11-30;DS;DIGI;PROMO;koppelverkoop;koppelverkoop;groot;263;11;0.0
2021-11-30;DS;DIGI;PROMO;koppelverkoop;koppelverkoop;klein;27;11;0.0
2021-11-30;DS;DIGI;PROMO;koppelverkoop;koppelverkoop;middel;110;11;0.0
2021-11-30;DS;DIGI;PROMO;koppelverkoop;open comm;groot;44;11;0.0
2021-11-30;DS;DIGI;PROMO;koppelverkoop;open comm;klein;10;11;0.0
2021-11-30;DS;DIGI;PROMO;koppelverkoop;open comm;middel;22;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;content;groot;154;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;content;klein;37;11;1.0
2021-11-30;DS;DIGI;PROMO;korting;content;middel;88;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;klantendienst;groot;17;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;klantendienst;klein;7;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;klantendienst;middel;11;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;mailing;groot;31;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;mailing;klein;7;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;mailing;middel;12;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;open comm;groot;15;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;open comm;klein;7;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;open comm;middel;14;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;overig;groot;90;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;overig;klein;7;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;overig;middel;20;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;project;groot;70;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;project;klein;10;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;project;middel;28;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;winback;groot;17;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;winback;klein;6;11;0.0
2021-11-30;DS;DIGI;PROMO;korting;winback;middel;10;11;0.0
2021-11-30;DS;DIGI;PROMO;overig;overig;klein;6;11;0.0
2021-11-30;DS;DIGI;PROMO;overig;overig;middel;27;11;0.0
2021-11-30;DS;DIGI;PROMO;overig;project;klein;10;11;0.0
2021-11-30;DS;DIGI;PROMO;tolpoort;overig;klein;6;11;0.0
2021-11-30;DS;DIGI;PROMO;tolpoort;overig;middel;16;11;0.0
2021-11-30;DS;DIGI;PROMO;tolpoort;tolpoort;groot;140;11;0.0
2021-11-30;DS;DIGI;PROMO;tolpoort;tolpoort;klein;12;11;0.0
2021-11-30;DS;DIGI;PROMO;tolpoort;tolpoort;middel;83;11;0.0
2021-11-30;DS;DIGI;PROMO;vitrine;overig;groot;26;11;0.0
2021-11-30;DS;DIGI;PROMO;vitrine;overig;klein;12;11;0.0
2021-11-30;DS;DIGI;PROMO;vitrine;overig;middel;18;11;0.0
2021-11-30;DS;DIGI;PROMO;vitrine;project;groot;153;11;0.0
2021-11-30;DS;DIGI;PROMO;vitrine;project;klein;33;11;1.0
2021-11-30;DS;DIGI;PROMO;vitrine;project;middel;85;11;0.0
2021-11-30;DS;DIGI;STUDENTS;korting;student;groot;74;11;0.0
2021-11-30;DS;DIGI;STUDENTS;korting;student;klein;10;11;0.0
2021-11-30;DS;DIGI;STUDENTS;korting;student;middel;23;11;0.0
2021-11-30;DS;DIGI;STUDENTS;overig;student;groot;24;11;0.0
2021-11-30;DS;DIGI;STUDENTS;overig;student;klein;6;11;0.0
2021-11-30;DS;DIGI;STUDENTS;overig;student;middel;16;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;klantendienst;klein;17;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;mailing;klein;15;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;open comm;groot;147;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;open comm;klein;15;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;open comm;middel;50;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;overig;groot;35;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;overig;klein;10;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;overig;middel;15;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;project;groot;153;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;project;klein;20;11;0.0
2021-11-30;DS;DIGI;STUNT;korting;project;middel;72;11;0.0
2021-11-30;DS;DIGI;STUNT;tolpoort;project;groot;988;11;0.0
2021-11-30;DS;DIGI;STUNT;tolpoort;project;klein;65;11;1.0
2021-11-30;DS;DIGI;STUNT;tolpoort;project;middel;205;11;0.0
2021-11-30;DS;DIGI;STUNT;tolpoort;tolpoort;groot;125;11;0.0
2021-11-30;DS;DIGI;STUNT;tolpoort;tolpoort;klein;15;11;0.0
2021-11-30;DS;DIGI;STUNT;tolpoort;tolpoort;middel;65;11;0.0
2021-11-30;DS;DIGI;STUNT;vitrine;overig;groot;80;11;0.0
2021-11-30;DS;DIGI;STUNT;vitrine;overig;klein;45;11;0.0
2021-11-30;DS;DIGI;STUNT;vitrine;overig;middel;59;11;0.0
2021-11-30;DS;DIGI;STUNT;vitrine;project;groot;138;11;0.0
2021-11-30;DS;DIGI;STUNT;vitrine;project;klein;24;11;1.0
2021-11-30;DS;DIGI;STUNT;vitrine;project;middel;50;11;0.0
2021-11-30;DS;FULL;BASE;gratis maanden;Gratis maanden;klein;7;11;0.0
2021-11-30;DS;FULL;BASE;gratis maanden;mailing;klein;6;11;0.0
2021-11-30;DS;FULL;BASE;korting;klantendienst;groot;75;11;0.0
2021-11-30;DS;FULL;BASE;korting;klantendienst;klein;15;11;0.0
2021-11-30;DS;FULL;BASE;korting;klantendienst;middel;55;11;1.0
2021-11-30;DS;FULL;BASE;korting;mailing;groot;125;11;0.0
2021-11-30;DS;FULL;BASE;korting;mailing;klein;6;11;0.0
2021-11-30;DS;FULL;BASE;korting;mailing;middel;113;11;0.0
2021-11-30;DS;FULL;BASE;korting;overig;klein;23;11;0.0
2021-11-30;DS;FULL;BASE;korting;overig;middel;25;11;0.0
2021-11-30;DS;FULL;BASE;korting;project;groot;82;11;0.0
2021-11-30;DS;FULL;BASE;korting;project;klein;17;11;0.0
2021-11-30;DS;FULL;BASE;korting;project;middel;58;11;0.0
2021-11-30;DS;FULL;BASE;vitrine;overig;groot;151;11;0.0
2021-11-30;DS;FULL;BASE;vitrine;overig;klein;7;11;0.0
2021-11-30;DS;FULL;BASE;vitrine;overig;middel;142;11;0.0
2021-11-30;DS;FULL;BASE;vitrine;project;groot;57;11;0.0
2021-11-30;DS;FULL;BASE;vitrine;project;klein;16;11;1.0
2021-11-30;DS;FULL;BASE;vitrine;project;middel;32;11;0.0
2021-11-30;DS;FULL;PROMO;geschenk;geschenkactie;groot;112;11;0.0
2021-11-30;DS;FULL;PROMO;geschenk;geschenkactie;klein;13;11;0.0
2021-11-30;DS;FULL;PROMO;geschenk;geschenkactie;middel;41;11;0.0
2021-11-30;DS;FULL;PROMO;gratis maanden;Gratis maanden;groot;42;11;0.0
2021-11-30;DS;FULL;PROMO;gratis maanden;Gratis maanden;klein;13;11;0.0
2021-11-30;DS;FULL;PROMO;gratis maanden;Gratis maanden;middel;26;11;0.0
2021-11-30;DS;FULL;PROMO;gratis maanden;mailing;groot;20;11;0.0
2021-11-30;DS;FULL;PROMO;gratis maanden;mailing;klein;7;11;0.0
2021-11-30;DS;FULL;PROMO;gratis maanden;mailing;middel;12;11;0.0
2021-11-30;DS;FULL;PROMO;koppelverkoop;koppelverkoop;groot;245;11;0.0
2021-11-30;DS;FULL;PROMO;koppelverkoop;koppelverkoop;klein;20;11;0.0
2021-11-30;DS;FULL;PROMO;koppelverkoop;koppelverkoop;middel;91;11;0.0
2021-11-30;DS;FULL;PROMO;koppelverkoop;open comm;groot;87;11;0.0
2021-11-30;DS;FULL;PROMO;koppelverkoop;open comm;klein;16;11;0.0
2021-11-30;DS;FULL;PROMO;koppelverkoop;open comm;middel;57;11;0.0
2021-11-30;DS;FULL;PROMO;korting;content;groot;347;11;0.0
2021-11-30;DS;FULL;PROMO;korting;content;klein;66;11;1.0
2021-11-30;DS;FULL;PROMO;korting;content;middel;141;11;0.0
2021-11-30;DS;FULL;PROMO;korting;klantendienst;groot;36;11;1.0
2021-11-30;DS;FULL;PROMO;korting;klantendienst;klein;12;11;0.0
2021-11-30;DS;FULL;PROMO;korting;klantendienst;middel;22;11;0.0
2021-11-30;DS;FULL;PROMO;korting;mailing;groot;218;11;0.0
2021-11-30;DS;FULL;PROMO;korting;mailing;klein;26;11;0.0
2021-11-30;DS;FULL;PROMO;korting;mailing;middel;101;11;0.0
2021-11-30;DS;FULL;PROMO;korting;open comm;groot;149;11;0.0
2021-11-30;DS;FULL;PROMO;korting;open comm;klein;15;11;0.0
2021-11-30;DS;FULL;PROMO;korting;open comm;middel;63;11;0.0
2021-11-30;DS;FULL;PROMO;korting;overig;groot;183;11;0.0
2021-11-30;DS;FULL;PROMO;korting;overig;klein;18;11;1.0
2021-11-30;DS;FULL;PROMO;korting;overig;middel;100;11;0.0
2021-11-30;DS;FULL;PROMO;korting;project;groot;208;11;0.0
2021-11-30;DS;FULL;PROMO;korting;project;klein;25;11;0.0
2021-11-30;DS;FULL;PROMO;korting;project;middel;93;11;0.0
2021-11-30;DS;FULL;PROMO;korting;winback;groot;222;11;0.0
2021-11-30;DS;FULL;PROMO;korting;winback;klein;46;11;0.0
2021-11-30;DS;FULL;PROMO;korting;winback;middel;133;11;0.0
2021-11-30;DS;FULL;PROMO;overig;mailing;klein;21;11;0.0
2021-11-30;DS;FULL;PROMO;overig;mailing;middel;43;11;0.0
2021-11-30;DS;FULL;PROMO;overig;overig;groot;76;11;0.0
2021-11-30;DS;FULL;PROMO;overig;overig;klein;21;11;0.0
2021-11-30;DS;FULL;PROMO;overig;overig;middel;35;11;0.0
2021-11-30;DS;FULL;PROMO;stunt;open comm;klein;24;11;0.0
2021-11-30;DS;FULL;PROMO;stunt;open comm;middel;31;11;0.0
2021-11-30;DS;FULL;PROMO;stunt;project;groot;17;11;0.0
2021-11-30;DS;FULL;PROMO;stunt;project;middel;14;11;0.0
2021-11-30;DS;FULL;PROMO;tolpoort;overig;groot;16;11;0.0
2021-11-30;DS;FULL;PROMO;tolpoort;overig;klein;8;11;0.0
2021-11-30;DS;FULL;PROMO;tolpoort;overig;middel;12;11;0.0
2021-11-30;DS;FULL;PROMO;tolpoort;project;groot;7;11;0.0
2021-11-30;DS;FULL;PROMO;tolpoort;project;middel;6;11;0.0
2021-11-30;DS;FULL;PROMO;tolpoort;tolpoort;groot;17;11;0.0
2021-11-30;DS;FULL;PROMO;tolpoort;tolpoort;klein;6;11;0.0
2021-11-30;DS;FULL;PROMO;tolpoort;tolpoort;middel;10;11;0.0
2021-11-30;DS;FULL;PROMO;vitrine;geschenkactie;groot;15;11;0.0
2021-11-30;DS;FULL;PROMO;vitrine;geschenkactie;klein;6;11;0.0
2021-11-30;DS;FULL;PROMO;vitrine;geschenkactie;middel;8;11;0.0
2021-11-30;DS;FULL;PROMO;vitrine;project;groot;117;11;0.0
2021-11-30;DS;FULL;PROMO;vitrine;project;klein;28;11;1.0
2021-11-30;DS;FULL;PROMO;vitrine;project;middel;63;11;0.0
2021-11-30;DS;FULL;STUDENTS;korting;student;groot;439;11;0.0
2021-11-30;DS;FULL;STUDENTS;korting;student;klein;58;11;0.0
2021-11-30;DS;FULL;STUDENTS;korting;student;middel;166;11;0.0
2021-11-30;DS;FULL;STUDENTS;overig;student;groot;85;11;0.0
2021-11-30;DS;FULL;STUDENTS;overig;student;klein;29;11;1.0
2021-11-30;DS;FULL;STUDENTS;overig;student;middel;55;11;0.0
2021-11-30;DS;FULL;STUNT;korting;open comm;groot;356;11;0.0
2021-11-30;DS;FULL;STUNT;korting;open comm;klein;17;11;0.0
2021-11-30;DS;FULL;STUNT;korting;open comm;middel;119;11;0.0
2021-11-30;DS;FULL;STUNT;korting;overig;groot;18;11;0.0
2021-11-30;DS;FULL;STUNT;korting;overig;klein;9;11;0.0
2021-11-30;DS;FULL;STUNT;korting;overig;middel;16;11;0.0
2021-11-30;DS;FULL;STUNT;stunt;1week1euro;groot;64;11;0.0
2021-11-30;DS;FULL;STUNT;stunt;1week1euro;klein;28;11;0.0
2021-11-30;DS;FULL;STUNT;stunt;1week1euro;middel;35;11;0.0
2021-11-30;DS;FULL;STUNT;stunt;open comm;klein;18;11;0.0
2021-11-30;DS;FULL;STUNT;stunt;open comm;middel;26;11;0.0
2021-11-30;DS;FULL;STUNT;vitrine;project;groot;63;11;0.0
2021-11-30;DS;FULL;STUNT;vitrine;project;klein;15;11;1.0
2021-11-30;DS;FULL;STUNT;vitrine;project;middel;32;11;0.0
2021-11-30;DS;PLUS;BASE;korting;klantendienst;groot;11;11;0.0
2021-11-30;DS;PLUS;BASE;korting;klantendienst;klein;6;11;0.0
2021-11-30;DS;PLUS;BASE;korting;klantendienst;middel;8;11;0.0
2021-11-30;DS;PLUS;BASE;vitrine;project;groot;32;11;0.0
2021-11-30;DS;PLUS;BASE;vitrine;project;klein;14;11;1.0
2021-11-30;DS;PLUS;BASE;vitrine;project;middel;21;11;0.0
2021-11-30;DS;PLUS;PROMO;korting;klantendienst;groot;15;11;0.0
2021-11-30;DS;PLUS;PROMO;korting;klantendienst;klein;6;11;0.0
2021-11-30;DS;PLUS;PROMO;korting;klantendienst;middel;9;11;0.0
2021-11-30;DS;PLUS;PROMO;korting;overig;groot;48;11;0.0
2021-11-30;DS;PLUS;PROMO;korting;overig;klein;8;11;0.0
2021-11-30;DS;PLUS;PROMO;korting;overig;middel;19;11;0.0
2021-11-30;DS;PLUS;PROMO;korting;winback;klein;6;11;0.0
2021-11-30;DS;PLUS;PROMO;tolpoort;overig;groot;24;11;0.0
2021-11-30;DS;PLUS;PROMO;tolpoort;overig;klein;7;11;0.0
2021-11-30;DS;PLUS;PROMO;tolpoort;overig;middel;15;11;0.0
2021-11-30;DS;PLUS;PROMO;tolpoort;tolpoort;groot;20;11;0.0
2021-11-30;DS;PLUS;PROMO;tolpoort;tolpoort;klein;8;11;0.0
2021-11-30;DS;PLUS;PROMO;tolpoort;tolpoort;middel;13;11;0.0
2021-11-30;DS;PLUS;PROMO;vitrine;project;groot;162;11;0.0
2021-11-30;DS;PLUS;PROMO;vitrine;project;klein;50;11;1.0
2021-11-30;DS;PLUS;PROMO;vitrine;project;middel;71;11;0.0
2021-11-30;DS;PLUS;STUNT;tolpoort;project;groot;146;11;0.0
2021-11-30;DS;PLUS;STUNT;tolpoort;project;klein;10;11;0.0
2021-11-30;DS;PLUS;STUNT;tolpoort;project;middel;67;11;0.0
2021-11-30;DS;WEDI;BASE;vitrine;project;groot;51;11;0.0
2021-11-30;DS;WEDI;BASE;vitrine;project;klein;10;11;0.0
2021-11-30;DS;WEDI;BASE;vitrine;project;middel;24;11;0.0
2021-11-30;DS;WEDI;PROMO;gratis maanden;Gratis maanden;groot;30;11;0.0
2021-11-30;DS;WEDI;PROMO;gratis maanden;Gratis maanden;klein;8;11;0.0
2021-11-30;DS;WEDI;PROMO;gratis maanden;Gratis maanden;middel;14;11;0.0
2021-11-30;DS;WEDI;PROMO;gratis maanden;mailing;klein;6;11;0.0
2021-11-30;DS;WEDI;PROMO;gratis maanden;mailing;middel;12;11;0.0
2021-11-30;DS;WEDI;PROMO;koppelverkoop;koppelverkoop;groot;391;11;0.0
2021-11-30;DS;WEDI;PROMO;koppelverkoop;koppelverkoop;klein;46;11;0.0
2021-11-30;DS;WEDI;PROMO;koppelverkoop;koppelverkoop;middel;230;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;mailing;groot;105;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;mailing;klein;15;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;mailing;middel;55;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;overig;groot;107;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;overig;klein;14;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;overig;middel;40;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;project;groot;91;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;project;klein;12;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;project;middel;47;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;winback;groot;82;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;winback;klein;13;11;0.0
2021-11-30;DS;WEDI;PROMO;korting;winback;middel;48;11;0.0
2021-11-30;DS;WEDI;PROMO;overig;mailing;klein;6;11;0.0
2021-11-30;DS;WEDI;PROMO;overig;mailing;middel;28;11;0.0
2021-11-30;DS;WEDI;PROMO;overig;overig;klein;15;11;0.0
2021-11-30;DS;WEDI;PROMO;overig;overig;middel;129;11;0.0
2021-11-30;DS;WEDI;PROMO;vitrine;overig;klein;6;11;0.0
2021-11-30;DS;WEDI;PROMO;vitrine;project;groot;98;11;0.0
2021-11-30;DS;WEDI;PROMO;vitrine;project;klein;29;11;0.0
