Date;brand;packagetype;prijstype;KanaalType;Actie_Type;clusters;inflow;month;active
31/01/2021;BVL;Digi;BASE;korting;klantendienst;groot;315;1;0.0
31/01/2021;BVL;Digi;BASE;korting;klantendienst;klein;39;1;1.0
31/01/2021;BVL;Digi;BASE;korting;klantendienst;middel;126;1;0.0
31/01/2021;BVL;Digi;BASE;overig;mailing;klein;12;1;0.0
31/01/2021;BVL;Digi;BASE;overig;mailing;middel;24;1;0.0
31/01/2021;BVL;Digi;BASE;tolpoort;project;klein;10;1;0.0
31/01/2021;BVL;Digi;BASE;vitrine;project;groot;120;1;0.0
31/01/2021;BVL;Digi;BASE;vitrine;project;klein;19;1;1.0
31/01/2021;BVL;Digi;BASE;vitrine;project;middel;50;1;0.0
31/01/2021;BVL;Digi;FREE;gratis maanden;Gratis maanden;klein;13;1;0.0
31/01/2021;BVL;Digi;FREE;korting;klantendienst;groot;76;1;0.0
31/01/2021;BVL;Digi;FREE;korting;klantendienst;klein;15;1;0.0
31/01/2021;BVL;Digi;FREE;korting;klantendienst;middel;43;1;0.0
31/01/2021;BVL;Digi;PROMO;koppelverkoop;koppelverkoop;groot;188;1;0.0
31/01/2021;BVL;Digi;PROMO;koppelverkoop;koppelverkoop;klein;29;1;0.0
31/01/2021;BVL;Digi;PROMO;koppelverkoop;koppelverkoop;middel;106;1;0.0
31/01/2021;BVL;Digi;PROMO;koppelverkoop;open comm;groot;60;1;0.0
31/01/2021;BVL;Digi;PROMO;koppelverkoop;open comm;klein;15;1;0.0
31/01/2021;BVL;Digi;PROMO;koppelverkoop;open comm;middel;30;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;klantendienst;groot;150;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;klantendienst;klein;17;1;1.0
31/01/2021;BVL;Digi;PROMO;korting;klantendienst;middel;78;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;mailing;groot;20;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;mailing;klein;10;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;mailing;middel;13;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;overig;groot;36;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;overig;klein;11;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;overig;middel;17;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;winback;groot;59;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;winback;klein;10;1;0.0
31/01/2021;BVL;Digi;PROMO;korting;winback;middel;34;1;0.0
31/01/2021;BVL;Digi;PROMO;overig;open comm;groot;25;1;0.0
31/01/2021;BVL;Digi;PROMO;overig;open comm;klein;14;1;0.0
31/01/2021;BVL;Digi;PROMO;overig;open comm;middel;15;1;0.0
31/01/2021;BVL;Digi;PROMO;overig;overig;groot;3916;1;0.0
31/01/2021;BVL;Digi;PROMO;overig;overig;klein;107;1;0.0
31/01/2021;BVL;Digi;PROMO;overig;overig;middel;1733;1;0.0
31/01/2021;BVL;Digi;PROMO;overig;project;groot;35;1;0.0
31/01/2021;BVL;Digi;PROMO;overig;project;klein;14;1;0.0
31/01/2021;BVL;Digi;PROMO;overig;project;middel;23;1;0.0
31/01/2021;BVL;Digi;PROMO;tolpoort;mailing;klein;12;1;0.0
31/01/2021;BVL;Digi;PROMO;tolpoort;project;groot;163;1;0.0
31/01/2021;BVL;Digi;PROMO;tolpoort;project;klein;51;1;0.0
31/01/2021;BVL;Digi;PROMO;tolpoort;project;middel;112;1;0.0
31/01/2021;BVL;Digi;PROMO;vitrine;project;groot;159;1;0.0
31/01/2021;BVL;Digi;PROMO;vitrine;project;klein;46;1;1.0
31/01/2021;BVL;Digi;PROMO;vitrine;project;middel;90;1;0.0
31/01/2021;BVL;Fractions;BASE;geschenk;geschenkactie;groot;136;1;0.0
31/01/2021;BVL;Fractions;BASE;geschenk;geschenkactie;klein;12;1;0.0
31/01/2021;BVL;Fractions;BASE;geschenk;geschenkactie;middel;21;1;0.0
31/01/2021;BVL;Fractions;BASE;korting;klantendienst;groot;103;1;0.0
31/01/2021;BVL;Fractions;BASE;korting;klantendienst;klein;31;1;1.0
31/01/2021;BVL;Fractions;BASE;korting;klantendienst;middel;62;1;0.0
31/01/2021;BVL;Fractions;BASE;korting;winback;klein;11;1;0.0
31/01/2021;BVL;Fractions;BASE;vitrine;project;groot;29;1;0.0
31/01/2021;BVL;Fractions;BASE;vitrine;project;klein;10;1;0.0
31/01/2021;BVL;Fractions;BASE;vitrine;project;middel;18;1;1.0
31/01/2021;BVL;Fractions;PROMO;geschenk;geschenkactie;groot;140;1;0.0
31/01/2021;BVL;Fractions;PROMO;geschenk;geschenkactie;klein;47;1;0.0
31/01/2021;BVL;Fractions;PROMO;geschenk;geschenkactie;middel;82;1;0.0
31/01/2021;BVL;Fractions;PROMO;korting;klantendienst;groot;36;1;0.0
31/01/2021;BVL;Fractions;PROMO;korting;klantendienst;klein;10;1;0.0
31/01/2021;BVL;Fractions;PROMO;korting;klantendienst;middel;20;1;0.0
31/01/2021;BVL;Fractions;PROMO;korting;overig;groot;31;1;0.0
31/01/2021;BVL;Fractions;PROMO;korting;overig;klein;10;1;0.0
31/01/2021;BVL;Fractions;PROMO;korting;overig;middel;13;1;0.0
31/01/2021;BVL;Fractions;PROMO;korting;winback;groot;38;1;0.0
31/01/2021;BVL;Fractions;PROMO;korting;winback;klein;14;1;0.0
31/01/2021;BVL;Fractions;PROMO;korting;winback;middel;24;1;0.0
31/01/2021;BVL;Fractions;PROMO;vitrine;project;groot;30;1;0.0
31/01/2021;BVL;Fractions;PROMO;vitrine;project;klein;10;1;1.0
31/01/2021;BVL;Fractions;PROMO;vitrine;project;middel;12;1;0.0
31/01/2021;BVL;Full;BASE;geschenk;geschenkactie;groot;61;1;0.0
31/01/2021;BVL;Full;BASE;geschenk;geschenkactie;klein;12;1;0.0
31/01/2021;BVL;Full;BASE;geschenk;geschenkactie;middel;22;1;0.0
31/01/2021;BVL;Full;BASE;korting;klantendienst;groot;1012;1;0.0
31/01/2021;BVL;Full;BASE;korting;klantendienst;klein;239;1;1.0
31/01/2021;BVL;Full;BASE;korting;klantendienst;middel;565;1;1.0
31/01/2021;BVL;Full;BASE;korting;overig;groot;35;1;0.0
31/01/2021;BVL;Full;BASE;korting;overig;klein;10;1;0.0
31/01/2021;BVL;Full;BASE;korting;overig;middel;12;1;0.0
31/01/2021;BVL;Full;BASE;overig;overig;groot;115;1;0.0
31/01/2021;BVL;Full;BASE;overig;overig;klein;30;1;0.0
31/01/2021;BVL;Full;BASE;overig;overig;middel;66;1;0.0
31/01/2021;BVL;Full;BASE;vitrine;project;groot;294;1;0.0
31/01/2021;BVL;Full;BASE;vitrine;project;klein;59;1;1.0
31/01/2021;BVL;Full;BASE;vitrine;project;middel;171;1;0.0
31/01/2021;BVL;Full;FREE;korting;klantendienst;groot;31;1;0.0
31/01/2021;BVL;Full;FREE;korting;klantendienst;klein;13;1;1.0
31/01/2021;BVL;Full;FREE;korting;klantendienst;middel;20;1;0.0
31/01/2021;BVL;Full;PROMO;geschenk;geschenkactie;groot;542;1;1.0
31/01/2021;BVL;Full;PROMO;geschenk;geschenkactie;klein;34;1;0.0
31/01/2021;BVL;Full;PROMO;geschenk;geschenkactie;middel;232;1;1.0
31/01/2021;BVL;Full;PROMO;gratis maanden;Gratis maanden;groot;103;1;0.0
31/01/2021;BVL;Full;PROMO;gratis maanden;Gratis maanden;klein;16;1;0.0
31/01/2021;BVL;Full;PROMO;gratis maanden;Gratis maanden;middel;42;1;0.0
31/01/2021;BVL;Full;PROMO;koppelverkoop;koppelverkoop;groot;369;1;0.0
31/01/2021;BVL;Full;PROMO;koppelverkoop;koppelverkoop;klein;30;1;0.0
31/01/2021;BVL;Full;PROMO;koppelverkoop;koppelverkoop;middel;164;1;0.0
31/01/2021;BVL;Full;PROMO;koppelverkoop;open comm;groot;233;1;0.0
31/01/2021;BVL;Full;PROMO;koppelverkoop;open comm;klein;37;1;0.0
31/01/2021;BVL;Full;PROMO;koppelverkoop;open comm;middel;111;1;1.0
31/01/2021;BVL;Full;PROMO;koppelverkoop;project;klein;14;1;0.0
31/01/2021;BVL;Full;PROMO;koppelverkoop;project;middel;37;1;0.0
31/01/2021;BVL;Full;PROMO;korting;dm;groot;458;1;0.0
31/01/2021;BVL;Full;PROMO;korting;dm;klein;86;1;0.0
31/01/2021;BVL;Full;PROMO;korting;dm;middel;228;1;0.0
31/01/2021;BVL;Full;PROMO;korting;klantendienst;groot;686;1;0.0
31/01/2021;BVL;Full;PROMO;korting;klantendienst;klein;100;1;1.0
31/01/2021;BVL;Full;PROMO;korting;klantendienst;middel;379;1;0.0
31/01/2021;BVL;Full;PROMO;korting;mailing;groot;320;1;0.0
31/01/2021;BVL;Full;PROMO;korting;mailing;klein;37;1;0.0
31/01/2021;BVL;Full;PROMO;korting;mailing;middel;146;1;0.0
31/01/2021;BVL;Full;PROMO;korting;open comm;groot;97;1;0.0
31/01/2021;BVL;Full;PROMO;korting;open comm;klein;12;1;0.0
31/01/2021;BVL;Full;PROMO;korting;open comm;middel;25;1;0.0
31/01/2021;BVL;Full;PROMO;korting;overig;groot;172;1;0.0
31/01/2021;BVL;Full;PROMO;korting;overig;klein;33;1;1.0
31/01/2021;BVL;Full;PROMO;korting;overig;middel;67;1;1.0
31/01/2021;BVL;Full;PROMO;korting;project;groot;558;1;0.0
31/01/2021;BVL;Full;PROMO;korting;project;klein;65;1;0.0
31/01/2021;BVL;Full;PROMO;korting;project;middel;223;1;0.0
31/01/2021;BVL;Full;PROMO;korting;winback;groot;418;1;0.0
31/01/2021;BVL;Full;PROMO;korting;winback;klein;91;1;1.0
31/01/2021;BVL;Full;PROMO;korting;winback;middel;229;1;1.0
31/01/2021;BVL;Full;PROMO;overig;mailing;groot;75;1;0.0
31/01/2021;BVL;Full;PROMO;overig;mailing;klein;18;1;0.0
31/01/2021;BVL;Full;PROMO;overig;mailing;middel;49;1;0.0
31/01/2021;BVL;Full;PROMO;overig;open comm;groot;16;1;0.0
31/01/2021;BVL;Full;PROMO;overig;open comm;klein;10;1;0.0
31/01/2021;BVL;Full;PROMO;overig;open comm;middel;11;1;0.0
31/01/2021;BVL;Full;PROMO;overig;overig;groot;294;1;0.0
31/01/2021;BVL;Full;PROMO;overig;overig;klein;34;1;0.0
31/01/2021;BVL;Full;PROMO;overig;overig;middel;144;1;0.0
31/01/2021;BVL;Full;PROMO;overig;project;groot;57;1;0.0
31/01/2021;BVL;Full;PROMO;overig;project;klein;20;1;0.0
31/01/2021;BVL;Full;PROMO;overig;project;middel;34;1;0.0
31/01/2021;BVL;Full;PROMO;tolpoort;overig;klein;11;1;0.0
31/01/2021;BVL;Full;PROMO;tolpoort;project;groot;19;1;0.0
31/01/2021;BVL;Full;PROMO;tolpoort;project;klein;11;1;0.0
31/01/2021;BVL;Full;PROMO;tolpoort;project;middel;14;1;0.0
31/01/2021;BVL;Full;PROMO;vitrine;geschenkactie;groot;77;1;0.0
31/01/2021;BVL;Full;PROMO;vitrine;geschenkactie;klein;12;1;0.0
31/01/2021;BVL;Full;PROMO;vitrine;geschenkactie;middel;25;1;0.0
31/01/2021;BVL;Full;PROMO;vitrine;project;groot;1325;1;0.0
31/01/2021;BVL;Full;PROMO;vitrine;project;klein;50;1;1.0
31/01/2021;BVL;Full;PROMO;vitrine;project;middel;468;1;0.0
31/01/2021;BVL;Full;SPONSOR;gratis maanden;Gratis maanden;groot;2015;1;0.0
31/01/2021;BVL;Full;SPONSOR;gratis maanden;Gratis maanden;klein;134;1;0.0
31/01/2021;BVL;Full;SPONSOR;gratis maanden;Gratis maanden;middel;1095;1;0.0
31/01/2021;BVL;Plus;BASE;korting;klantendienst;groot;145;1;0.0
31/01/2021;BVL;Plus;BASE;korting;klantendienst;klein;37;1;0.0
31/01/2021;BVL;Plus;BASE;korting;klantendienst;middel;77;1;0.0
31/01/2021;BVL;Plus;BASE;tolpoort;project;groot;63;1;0.0
31/01/2021;BVL;Plus;BASE;tolpoort;project;klein;16;1;0.0
31/01/2021;BVL;Plus;BASE;tolpoort;project;middel;30;1;0.0
31/01/2021;BVL;Plus;BASE;vitrine;project;groot;185;1;0.0
31/01/2021;BVL;Plus;BASE;vitrine;project;klein;36;1;0.0
31/01/2021;BVL;Plus;BASE;vitrine;project;middel;106;1;0.0
31/01/2021;BVL;Plus;FREE;gratis maanden;Gratis maanden;klein;345;1;0.0
31/01/2021;BVL;Plus;FREE;gratis maanden;Gratis maanden;middel;554;1;0.0
31/01/2021;BVL;Plus;FREE;vitrine;project;klein;33;1;0.0
31/01/2021;BVL;Plus;PROMO;korting;klantendienst;groot;60;1;0.0
31/01/2021;BVL;Plus;PROMO;korting;klantendienst;klein;10;1;0.0
31/01/2021;BVL;Plus;PROMO;korting;klantendienst;middel;21;1;0.0
31/01/2021;BVL;Plus;PROMO;korting;open comm;groot;84;1;0.0
31/01/2021;BVL;Plus;PROMO;korting;open comm;klein;25;1;0.0
31/01/2021;BVL;Plus;PROMO;korting;open comm;middel;50;1;0.0
31/01/2021;BVL;Plus;PROMO;korting;project;groot;56;1;0.0
31/01/2021;BVL;Plus;PROMO;korting;project;klein;13;1;0.0
31/01/2021;BVL;Plus;PROMO;korting;project;middel;33;1;0.0
31/01/2021;BVL;Plus;PROMO;overig;overig;groot;64;1;0.0
31/01/2021;BVL;Plus;PROMO;overig;overig;klein;24;1;0.0
31/01/2021;BVL;Plus;PROMO;overig;overig;middel;32;1;0.0
31/01/2021;BVL;Plus;PROMO;overig;project;klein;11;1;0.0
31/01/2021;BVL;Plus;PROMO;overig;project;middel;12;1;0.0
31/01/2021;BVL;Plus;PROMO;stunt;1week1euro;klein;17;1;0.0
31/01/2021;BVL;Plus;PROMO;tolpoort;project;groot;181;1;0.0
31/01/2021;BVL;Plus;PROMO;tolpoort;project;klein;18;1;0.0
31/01/2021;BVL;Plus;PROMO;tolpoort;project;middel;114;1;0.0
31/01/2021;BVL;Plus;PROMO;tolpoort;tolpoort;groot;638;1;0.0
31/01/2021;BVL;Plus;PROMO;tolpoort;tolpoort;klein;181;1;0.0
31/01/2021;BVL;Plus;PROMO;tolpoort;tolpoort;middel;406;1;0.0
31/01/2021;BVL;Plus;PROMO;vitrine;project;groot;495;1;0.0
31/01/2021;BVL;Plus;PROMO;vitrine;project;klein;81;1;0.0
31/01/2021;BVL;Plus;PROMO;vitrine;project;middel;235;1;0.0
31/01/2021;BVL;Plus;STUNT;gratis maanden;Gratis maanden;klein;31;1;0.0
31/01/2021;BVL;Plus;STUNT;tolpoort;tolpoort;groot;600;1;0.0
31/01/2021;BVL;Plus;STUNT;tolpoort;tolpoort;klein;197;1;0.0
31/01/2021;BVL;Plus;STUNT;tolpoort;tolpoort;middel;330;1;0.0
31/01/2021;BVL;Zadi;BASE;korting;klantendienst;groot;511;1;0.0
31/01/2021;BVL;Zadi;BASE;korting;klantendienst;klein;27;1;1.0
31/01/2021;BVL;Zadi;BASE;korting;klantendienst;middel;311;1;0.0
31/01/2021;BVL;Zadi;BASE;korting;overig;groot;150;1;0.0
31/01/2021;BVL;Zadi;BASE;korting;overig;klein;21;1;0.0
31/01/2021;BVL;Zadi;BASE;korting;overig;middel;109;1;0.0
31/01/2021;BVL;Zadi;BASE;vitrine;project;groot;227;1;0.0
31/01/2021;BVL;Zadi;BASE;vitrine;project;klein;30;1;0.0
31/01/2021;BVL;Zadi;BASE;vitrine;project;middel;81;1;1.0
31/01/2021;BVL;Zadi;FREE;korting;klantendienst;middel;12;1;0.0
31/01/2021;BVL;Zadi;PROMO;geschenk;geschenkactie;groot;93;1;0.0
31/01/2021;BVL;Zadi;PROMO;geschenk;geschenkactie;klein;21;1;0.0
31/01/2021;BVL;Zadi;PROMO;geschenk;geschenkactie;middel;54;1;1.0
31/01/2021;BVL;Zadi;PROMO;gratis maanden;Gratis maanden;klein;25;1;0.0
31/01/2021;BVL;Zadi;PROMO;gratis maanden;Gratis maanden;middel;450;1;0.0
31/01/2021;BVL;Zadi;PROMO;koppelverkoop;koppelverkoop;groot;47;1;0.0
31/01/2021;BVL;Zadi;PROMO;koppelverkoop;koppelverkoop;klein;16;1;0.0
31/01/2021;BVL;Zadi;PROMO;koppelverkoop;koppelverkoop;middel;34;1;0.0
31/01/2021;BVL;Zadi;PROMO;koppelverkoop;open comm;groot;68;1;0.0
31/01/2021;BVL;Zadi;PROMO;koppelverkoop;open comm;klein;20;1;1.0
31/01/2021;BVL;Zadi;PROMO;koppelverkoop;open comm;middel;39;1;0.0
31/01/2021;BVL;Zadi;PROMO;koppelverkoop;project;klein;26;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;dm;groot;180;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;dm;klein;24;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;dm;middel;100;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;klantendienst;groot;253;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;klantendienst;klein;26;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;klantendienst;middel;160;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;mailing;groot;76;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;mailing;klein;19;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;mailing;middel;42;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;open comm;groot;149;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;open comm;klein;32;1;1.0
31/01/2021;BVL;Zadi;PROMO;korting;open comm;middel;87;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;overig;groot;17;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;overig;klein;10;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;overig;middel;14;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;project;groot;186;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;project;klein;34;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;project;middel;90;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;winback;groot;50;1;0.0
31/01/2021;BVL;Zadi;PROMO;korting;winback;klein;17;1;1.0
31/01/2021;BVL;Zadi;PROMO;korting;winback;middel;31;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;mailing;klein;17;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;open comm;groot;46;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;open comm;klein;23;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;open comm;middel;40;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;overig;groot;532;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;overig;klein;15;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;overig;middel;168;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;project;groot;190;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;project;klein;25;1;0.0
31/01/2021;BVL;Zadi;PROMO;overig;project;middel;79;1;0.0
31/01/2021;BVL;Zadi;PROMO;stunt;1week1euro;groot;1163;1;0.0
31/01/2021;BVL;Zadi;PROMO;stunt;1week1euro;klein;18;1;0.0
31/01/2021;BVL;Zadi;PROMO;stunt;1week1euro;middel;615;1;0.0
31/01/2021;BVL;Zadi;PROMO;tolpoort;mailing;groot;20;1;0.0
31/01/2021;BVL;Zadi;PROMO;tolpoort;mailing;klein;10;1;0.0
31/01/2021;BVL;Zadi;PROMO;tolpoort;mailing;middel;15;1;0.0
31/01/2021;BVL;Zadi;PROMO;tolpoort;project;groot;73;1;0.0
31/01/2021;BVL;Zadi;PROMO;tolpoort;project;klein;27;1;0.0
31/01/2021;BVL;Zadi;PROMO;tolpoort;project;middel;51;1;0.0
31/01/2021;BVL;Zadi;PROMO;tolpoort;tolpoort;groot;709;1;0.0
31/01/2021;BVL;Zadi;PROMO;tolpoort;tolpoort;klein;147;1;0.0
31/01/2021;BVL;Zadi;PROMO;tolpoort;tolpoort;middel;416;1;0.0
31/01/2021;BVL;Zadi;PROMO;vitrine;geschenkactie;klein;16;1;0.0
31/01/2021;BVL;Zadi;PROMO;vitrine;project;groot;585;1;0.0
31/01/2021;BVL;Zadi;PROMO;vitrine;project;klein;44;1;1.0
31/01/2021;BVL;Zadi;PROMO;vitrine;project;middel;292;1;0.0
31/01/2021;BVL;Zadi;SPONSOR;gratis maanden;Gratis maanden;groot;598;1;0.0
31/01/2021;BVL;Zadi;SPONSOR;gratis maanden;Gratis maanden;klein;60;1;1.0
31/01/2021;BVL;Zadi;SPONSOR;gratis maanden;Gratis maanden;middel;308;1;0.0
31/01/2021;BVL;Zadi;STUNT;stunt;1week1euro;groot;942;1;0.0
31/01/2021;BVL;Zadi;STUNT;stunt;1week1euro;klein;300;1;0.0
31/01/2021;BVL;Zadi;STUNT;stunt;1week1euro;middel;796;1;0.0
31/01/2021;BVL;Zadi;STUNT;tolpoort;tolpoort;groot;348;1;0.0
31/01/2021;BVL;Zadi;STUNT;tolpoort;tolpoort;klein;62;1;0.0
31/01/2021;BVL;Zadi;STUNT;tolpoort;tolpoort;middel;136;1;0.0
31/01/2021;DS;Digi;BASE;korting;klantendienst;groot;1640;1;0.0
31/01/2021;DS;Digi;BASE;korting;klantendienst;klein;183;1;0.0
31/01/2021;DS;Digi;BASE;korting;klantendienst;middel;1088;1;0.0
31/01/2021;DS;Digi;BASE;korting;open comm;groot;21;1;0.0
31/01/2021;DS;Digi;BASE;korting;open comm;klein;10;1;0.0
31/01/2021;DS;Digi;BASE;korting;open comm;middel;12;1;0.0
31/01/2021;DS;Digi;BASE;korting;project;groot;1350;1;0.0
31/01/2021;DS;Digi;BASE;korting;project;klein;177;1;0.0
31/01/2021;DS;Digi;BASE;korting;project;middel;859;1;0.0
31/01/2021;DS;Digi;BASE;korting;student;klein;12;1;0.0
31/01/2021;DS;Digi;BASE;vitrine;overig;groot;131;1;0.0
31/01/2021;DS;Digi;BASE;vitrine;overig;klein;19;1;0.0
31/01/2021;DS;Digi;BASE;vitrine;overig;middel;72;1;0.0
31/01/2021;DS;Digi;BASE;vitrine;project;groot;817;1;0.0
31/01/2021;DS;Digi;BASE;vitrine;project;klein;124;1;0.0
31/01/2021;DS;Digi;BASE;vitrine;project;middel;417;1;1.0
31/01/2021;DS;Digi;FREE;gratis maanden;Gratis maanden;klein;25;1;0.0
31/01/2021;DS;Digi;PROMO;koppelverkoop;koppelverkoop;groot;165;1;0.0
31/01/2021;DS;Digi;PROMO;koppelverkoop;koppelverkoop;klein;20;1;0.0
31/01/2021;DS;Digi;PROMO;koppelverkoop;koppelverkoop;middel;75;1;0.0
31/01/2021;DS;Digi;PROMO;koppelverkoop;open comm;groot;230;1;0.0
31/01/2021;DS;Digi;PROMO;koppelverkoop;open comm;klein;38;1;0.0
31/01/2021;DS;Digi;PROMO;koppelverkoop;open comm;middel;105;1;0.0
31/01/2021;DS;Digi;PROMO;korting;content;groot;471;1;0.0
31/01/2021;DS;Digi;PROMO;korting;content;klein;92;1;0.0
31/01/2021;DS;Digi;PROMO;korting;content;middel;257;1;0.0
31/01/2021;DS;Digi;PROMO;korting;klantendienst;groot;679;1;0.0
31/01/2021;DS;Digi;PROMO;korting;klantendienst;klein;65;1;1.0
31/01/2021;DS;Digi;PROMO;korting;klantendienst;middel;393;1;0.0
31/01/2021;DS;Digi;PROMO;korting;mailing;groot;93;1;0.0
31/01/2021;DS;Digi;PROMO;korting;mailing;klein;23;1;0.0
31/01/2021;DS;Digi;PROMO;korting;mailing;middel;67;1;0.0
31/01/2021;DS;Digi;PROMO;korting;open comm;groot;89;1;0.0
31/01/2021;DS;Digi;PROMO;korting;open comm;klein;10;1;0.0
31/01/2021;DS;Digi;PROMO;korting;open comm;middel;26;1;0.0
31/01/2021;DS;Digi;PROMO;korting;overig;groot;125;1;0.0
31/01/2021;DS;Digi;PROMO;korting;overig;klein;13;1;0.0
31/01/2021;DS;Digi;PROMO;korting;overig;middel;39;1;0.0
31/01/2021;DS;Digi;PROMO;korting;project;groot;601;1;0.0
31/01/2021;DS;Digi;PROMO;korting;project;klein;55;1;1.0
31/01/2021;DS;Digi;PROMO;korting;project;middel;248;1;0.0
31/01/2021;DS;Digi;PROMO;korting;student;groot;150;1;0.0
31/01/2021;DS;Digi;PROMO;korting;student;klein;19;1;0.0
31/01/2021;DS;Digi;PROMO;korting;student;middel;66;1;0.0
31/01/2021;DS;Digi;PROMO;korting;winback;groot;76;1;0.0
31/01/2021;DS;Digi;PROMO;korting;winback;klein;21;1;0.0
31/01/2021;DS;Digi;PROMO;korting;winback;middel;48;1;0.0
31/01/2021;DS;Digi;PROMO;overig;overig;groot;3916;1;0.0
31/01/2021;DS;Digi;PROMO;overig;overig;klein;913;1;0.0
31/01/2021;DS;Digi;PROMO;overig;overig;middel;2069;1;0.0
31/01/2021;DS;Digi;PROMO;tolpoort;overig;groot;76;1;0.0
31/01/2021;DS;Digi;PROMO;tolpoort;overig;klein;14;1;0.0
31/01/2021;DS;Digi;PROMO;tolpoort;overig;middel;24;1;0.0
31/01/2021;DS;Digi;PROMO;tolpoort;project;klein;21;1;0.0
31/01/2021;DS;Digi;PROMO;tolpoort;tolpoort;groot;123;1;0.0
31/01/2021;DS;Digi;PROMO;tolpoort;tolpoort;klein;25;1;0.0
31/01/2021;DS;Digi;PROMO;tolpoort;tolpoort;middel;61;1;1.0
31/01/2021;DS;Digi;PROMO;vitrine;overig;groot;79;1;0.0
31/01/2021;DS;Digi;PROMO;vitrine;overig;klein;19;1;0.0
31/01/2021;DS;Digi;PROMO;vitrine;overig;middel;48;1;0.0
31/01/2021;DS;Digi;PROMO;vitrine;project;groot;1295;1;0.0
31/01/2021;DS;Digi;PROMO;vitrine;project;klein;110;1;0.0
31/01/2021;DS;Digi;PROMO;vitrine;project;middel;628;1;1.0
31/01/2021;DS;Digi;SPONSOR;korting;project;groot;30;1;0.0
31/01/2021;DS;Digi;SPONSOR;korting;project;klein;12;1;0.0
31/01/2021;DS;Digi;SPONSOR;korting;project;middel;16;1;0.0
31/01/2021;DS;Digi;SPONSOR;korting;student;klein;12;1;0.0
31/01/2021;DS;Digi;STUNT;korting;klantendienst;groot;522;1;0.0
31/01/2021;DS;Digi;STUNT;korting;klantendienst;klein;14;1;0.0
31/01/2021;DS;Digi;STUNT;korting;klantendienst;middel;29;1;0.0
31/01/2021;DS;Digi;STUNT;korting;mailing;klein;105;1;0.0
31/01/2021;DS;Digi;STUNT;korting;open comm;groot;1470;1;0.0
31/01/2021;DS;Digi;STUNT;korting;open comm;klein;109;1;1.0
31/01/2021;DS;Digi;STUNT;korting;open comm;middel;414;1;0.0
31/01/2021;DS;Digi;STUNT;korting;overig;groot;275;1;0.0
31/01/2021;DS;Digi;STUNT;korting;overig;klein;30;1;0.0
31/01/2021;DS;Digi;STUNT;korting;overig;middel;84;1;0.0
31/01/2021;DS;Digi;STUNT;korting;project;groot;443;1;0.0
31/01/2021;DS;Digi;STUNT;korting;project;klein;30;1;0.0
31/01/2021;DS;Digi;STUNT;korting;project;middel;345;1;0.0
31/01/2021;DS;Digi;STUNT;tolpoort;project;groot;5000;1;0.0
31/01/2021;DS;Digi;STUNT;tolpoort;project;klein;189;1;0.0
31/01/2021;DS;Digi;STUNT;tolpoort;project;middel;1327;1;0.0
31/01/2021;DS;Digi;STUNT;tolpoort;tolpoort;groot;946;1;1.0
31/01/2021;DS;Digi;STUNT;tolpoort;tolpoort;klein;66;1;0.0
31/01/2021;DS;Digi;STUNT;tolpoort;tolpoort;middel;477;1;0.0
31/01/2021;DS;Digi;STUNT;vitrine;overig;groot;235;1;0.0
31/01/2021;DS;Digi;STUNT;vitrine;overig;klein;15;1;0.0
